,DN,Unnamed: 0,Unnamed: 0.1,text,label,is_about_class,is_about_disability,is_about_ethnicity,is_about_gender,is_about_nationality,is_about_religion,is_about_sexual_orientation,language
5648,7472,7472,10533,"Joffrey is a bitch and I cried of joy when he fuckinf died. He killed my fav whore , Ros . He was a rat too https://t.co/Rm7vTGc70A",0.0,False,False,False,True,False,False,False,eng
5649,7475,7475,8693,I fucking hate this bitch Naga on #bbcbreakfast Stop interrupting people you ignorant cunt.You're not the expert. STFU,1.0,False,False,False,True,False,False,False,eng
5650,7477,7477,8429,"Aw aye so putting men and women together justifies sexual assault , what a daft cunt https://t.co/vnF50JlmXw",0.0,False,False,False,True,False,False,False,eng
5651,7478,7478,9921,Oh you skank @_danielaaflores,1.0,False,False,False,True,False,False,False,eng
5652,7481,7481,11727,Don't say no slick shit then swear you ain't mean it like that cause bitch na I'm finna hoe you 😂,1.0,False,False,False,True,False,False,False,eng
5653,7482,7482,6410,accusing a woman of lying about rape to get attention means you're trash,0.0,True,False,True,False,False,False,False,eng
5654,7484,7484,9507,@greggutfeld Shut the fuck up you pussy boy!!!!,0.0,False,False,False,True,False,False,False,eng
5655,7491,7491,10817,just spent a whole 16 minutes in court..... bitch it takes longer to drive there,0.0,False,False,False,True,False,False,False,eng
5656,7494,7494,11441,Bitch whore son of bitch shit pig dinosaur elephant rhino monkey dog. https://t.co/LMgaX3kqrQ,1.0,False,False,True,True,False,False,False,eng
5657,7497,7497,4527,I kno this bitch pussy smells really bad because she cook steak rice n corn everyday,1.0,False,False,False,True,False,False,False,eng
5658,7500,7500,12704,"To all the bitch ass hoes that hate me the most, oh yeah I hate you too",1.0,False,False,False,True,False,False,False,eng
5659,7505,7505,9932,He a whole bitch. Soft. Snitch. Untrustworthy teammate. Just a hoe,0.0,False,False,False,True,False,False,False,eng
5660,7511,7511,2421,"One can only hope #borrell, that idiot in #spain, comes to his senses soon.We don’t want an #african basket of deplorables in #Europe. We don’t need them, we don’t want them, we can’t afford sustaining all the riff-raff Africa sends us.#migrants #Islam  https://t.co/PMdt0ZN8ko",1.0,False,True,False,False,False,False,False,eng
5661,7516,7516,8521,@Sexyarse69 First ima smack that ass then eat that pussy from the back then wrap your hair around my hand while I choke you and slide in slow and long strokes tease u then start pounding that pussy,1.0,False,False,False,True,False,False,False,eng
5662,7517,7517,8296,Posted a tweet on one of O'Reilly's today and it appears I unleashed the psychos. Been called a Russian...cunt...bitch and whore already.,0.0,False,False,False,True,False,False,False,eng
5663,7519,7519,5980,I’m pretty sure rape is “overly sexual” why don’t you shut the fuck up and stop being such an ignorant little cunt https://t.co/n9RVrq0K2I,1.0,False,False,False,True,False,False,False,eng
5664,7521,7521,10334,like you dudes be so worried about ya bitch being hoes but y'all deadass be the maaainnn problemmm. look in the mirror and you'll see a hoe.,0.0,False,False,False,True,False,False,False,eng
5665,7524,7524,3207,@realDonaldTrump @DarrellIssa @foxandfriends It is hilarious seeing these #ShutItDownDC Antifa idiots marching against fascism while waving a communist flag. MORONS!Be a Patriot & help #BuildThatWall & order Bricks today at this #SundayFunday Our Products,1.0,False,True,False,False,False,False,False,eng
5666,7525,7525,5897,Ewk man this bitch be with mad whores,1.0,False,False,False,True,False,False,False,eng
5667,7527,7527,9549,"shut the fuck up you stupud fucking edater , go get some fucking pussy irl you dumb muslim",1.0,False,False,False,True,False,True,False,pol
5668,7530,7530,8006,"It must suck to hate me, I'm a mother fuckin delight, bitch",0.0,False,False,False,True,False,False,False,eng
5669,7531,7531,6217,Sometimes you just gotta stick a key hole in that bitch and chug,1.0,False,False,True,True,False,False,False,eng
5670,7538,7538,10971,Bitches Boyfriends/baby daddy/ husband be locked up for 10 minutes and already going out to be a hoe bitch you sad 😂,1.0,False,False,False,True,False,False,False,eng
5671,7543,7543,4777,Punch that girl right in the skank,1.0,False,False,False,True,False,False,False,eng
5672,7548,7548,12632,@iZeNFuL @PatTheCaster They can scrim whoever they fucking want this isn't a fucking chall you dumb bitch,0.0,False,False,False,True,False,False,False,eng
5673,7558,7558,12378,i'm still not over this lmao i love this bitch w my whole heart she's my world https://t.co/nnPZfxRcLd,0.0,False,False,False,True,False,False,False,eng
5674,7559,7559,11617,You called your mom a hoe AND a bitch? 🤐 Imma pray for you cause karma is going to do a number on your life https://t.co/aDRP1RAgWd,0.0,False,False,False,True,False,False,False,eng
5675,7560,7560,8322,"@PhilMphela You're the most dumb nigga in the history of dumb niggas, arguing with women like a lil bitch",0.0,False,False,True,True,False,False,False,eng
5676,7568,7568,9759,"@SaamaanthaaJune @__chelsearenee_ @AverisDope samantha why dont you just shut the fuck up and mind your own damn business. this whole situation HAS NOTHING to do with you, so why you out here running your fat mouth? if she wanted to sell her pussy she wou",1.0,False,False,False,True,False,False,False,eng
5677,7570,7570,12348,"Bitch you got hoe mentalities, lol, word from the Don",1.0,False,False,False,True,False,False,False,eng
5678,7577,7577,11689,Fucking cunt ass bitches! https://t.co/vdCh1WTYU2,1.0,False,False,False,True,False,False,False,eng
5679,7580,7580,11507,"Fuck these hoes !!! They ain't gone send you nowhere but to the clinic or hell , let that bitch keep them problems… https://t.co/aL4zvU9wkU",1.0,False,False,False,True,False,False,False,eng
5680,7584,7584,10049,When your friend still tries to convince you to apply for UST 😂🙈 Cutiee though but you still a hoe bitch @Moi_Koi https://t.co/CM2mqXNSV2,1.0,False,False,False,True,False,False,False,eng
5681,7591,7591,8256,"Happy halloween! Hope everyone lives up to their full hoe potential tonight! I believe in you, you bust ass super skanks 💓🎃",0.0,False,False,False,True,False,False,False,eng
5682,7604,7604,7630,Bitch niggas get mad wen women tell em the truth they mama's was too pussy to say. Not my fault son 😒😒,0.0,False,False,True,True,False,False,False,eng
5683,7608,7608,8438,@AquabornR oh but they do. Then they go around and bitch how all women are stupid golddiggers because they went to… https://t.co/ufFyJTpATk,1.0,False,False,False,True,False,False,False,eng
5684,7610,7610,12209,You my bff bitch even doe you always trynna curve me but Ik it's love I ain't leaving hoe ❤️ https://t.co/repDru7HWH,0.0,False,False,False,True,False,False,False,eng
5685,7618,7618,7645,@lobnaashraff I know walahi.. mna lsa kunt basm3ha m3rfsh influenced you wala sudfa,0.0,False,False,False,True,False,False,False,eng
5686,7620,7620,12633,"ain't bout shit you hoes claim, bitch stop speaking on my name .",1.0,False,False,False,True,False,False,False,eng
5687,7625,7625,4750,This bitch Cunt Whore Slut every type of name deserves to fucking die u Wildin for this https://t.co/x6W2qumuQq,1.0,False,False,False,True,False,False,False,eng
5688,7632,7632,4623,your girlfriend a major snorter but that bitch ain't worth a quarter 😬,1.0,False,False,False,True,False,False,False,eng
5689,7637,7637,5165,Good bitch I’m glad u got dumped he is never coming back to your life dumb bitch you a hoe,1.0,False,False,False,True,False,False,False,eng
5690,7639,7639,7675,"@jackdarton_ @SkySportsPL He didn’t murder you spastic cunt, he and the woman were both drunk.",0.0,False,True,False,False,False,False,False,deu
5691,7642,7642,3969,DHS Arrests Immigrant Attempting to Enter US with Young Girl He Was Raping https://t.co/q3noI7iMiC https://t.co/KhngpI6ApS,0.0,False,False,False,True,False,False,False,eng
5692,7653,7653,5505,"@Whackyrach @PennyRed Just bitch, bitch, bitch because you don’t get the attention you want or the singular self-importance.",1.0,False,False,False,True,False,False,False,eng
5693,7658,7658,5467,@AndyBenjes6 don't waist your time. Girls are all selfish bitches #WomenSuck,1.0,False,False,False,True,False,False,False,eng
5694,7660,7660,10800,@rubithicus yes cunty bc u are THAT bitch,1.0,False,False,False,True,False,False,False,eng
5695,7668,7668,11616,Women ask for your birthday not cause they're interested in celebrating it. They just wanna know if you're a bitch through your sign.,0.0,False,False,False,True,False,False,False,eng
5696,7675,7675,8333,@ExtinctMedia Your orange colored scumpig cunt whore god will soon go into history as the worst potus. His brainwas… https://t.co/rlc4pDO6xR,0.0,False,False,True,True,False,False,False,eng
5697,7677,7677,10224,If it's called face time bitch I wanna see yo face the whole damn time 😂😂😂😂,0.0,False,False,False,True,False,False,False,eng
5698,7679,7679,9665,"!@elenakoshkaxoxo will do anything to be a member of your guild, you can use her up, she loves to choke on cocks and her pussy stays wet all day! Your mission is to prove that you are a sword slinger !",1.0,False,False,False,True,False,False,False,eng
5699,7681,7681,4668,@SantinaDiMaggio you're too sweet ya sexy bitch 😘,1.0,False,False,False,True,False,False,False,eng
5700,131,7413,7413,Tak. Jednego albo dwa wywalą.,0.0,False,False,True,False,True,False,False,eng
5701,189,194,194,"spoko, nigdy nie daje unfollow aktywnym ludziom, tylko tym, którzy nie piszą nic od miesięcy albo dali mi unfollow",0.0,False,False,True,False,True,False,False,eng
5702,234,2012,2012,ciekawe po co kibicom BMG szaliki Celtiku ? A kibice Celtiku pokazują że dla nich to zwykła nic nie znacząca szmata,0.0,False,False,False,True,False,False,False,pol
5703,255,8947,8947,"eksport do Niemiec 58 import 48 mld to kurwa kto tu jest platnikiem netto: meble, okna, transport, żywność",0.0,False,False,False,True,False,False,False,pol
5704,256,7861,7861,"Ja rozumie jak taki Llonch będzie pokazywał tak do kibiców, ale nie kurwa naczelny człapak.",0.0,False,False,False,True,False,False,False,pol
5705,279,3528,3528,Weźcie se kolejnego Popka albo hardkorowego koksa 😂,0.0,False,False,True,False,True,False,False,eng
5706,482,1735,1735,Twoje to antysemickie i kurwa antypolskie,1.0,False,False,False,True,False,False,False,pol
5707,535,8359,8359,O kurwa ona jest w moim wieku,0.0,False,False,False,True,False,False,False,pol
5708,573,208,208,"Barcelona z Messim (ta obecna) by taki mecz wygrała 1:0, albo jakiś Suarez by coś wcisnął :P",0.0,False,False,True,False,True,False,False,eng
5709,666,1272,1272,"tylko raz wymiekla i caly dzień internety, a tak wszędzie z nami, w  domu caly czas w swoim  pokoju albo z chlopakiem 13 lvl",0.0,False,False,True,False,True,False,False,eng
5710,707,9410,9410,Albo kino albo spacer chociaż Xd,0.0,False,False,True,False,True,False,False,eng
5711,761,3605,3605,"Kto wprowadził \u0026lt; 15 tyś tylko przelew, jpk vat, i inne uszczelnienia, kurwa PO za was tylko weszlo w życie",0.0,False,False,False,True,False,False,False,pol
5712,779,5254,5254,RT LUDZIE MAJĄ BÓL DUPY O NOTATKI JAKIEJŚ LASKI AJM????\nzostawcie ja w spokoju kurwa jesteście jacyś jebnieci wszyscy,0.0,False,False,False,True,False,False,False,pol
5713,796,7777,7777,"Weź przestań. Albo rozmawiamy poważnie, albo rozmawiam z fanboyem Cristiano :)",0.0,False,False,True,False,True,False,False,eng
5714,830,6060,6060,"Kwiat mlodzieży: \""zajebać Tuska ta kurwę Kopaczową i starę szmatę Gersdolf\""",1.0,False,True,False,True,False,False,False,pol
5715,919,8044,8044,Zdarzało się różnie czasami codziennie albo raz na tydzień,0.0,False,False,True,False,True,False,False,eng
5716,988,8959,8959,"zjeby mówią że nie chodziło fizycznie o gotówkę, kurwa zero godności",1.0,False,False,False,True,False,False,False,pol
5717,1026,3126,3126,"Się kurwa wypaliłeś, trochę szkoda. Alkohol jednak  zabija komórki",0.0,False,False,False,True,False,False,False,pol
5718,1204,2058,2058,A na fotkach  wyplynal parch ,0.0,False,False,True,False,False,True,False,pol
5719,1263,1946,1946,Pizza tylko capricziosa a kebab tylko od turka z baraniną,0.0,False,False,True,False,True,True,False,pol
5720,1274,1038,1038,i tak nie będzie miał wyjścia i będzie musiał dać szanse Kujawie albo Żemlo,0.0,False,False,True,False,True,False,False,eng
5721,1345,3541,3541,"A co z płodem, który ma mózg poza czaszką albo cyklopię?",0.0,False,False,True,False,True,False,False,eng
5722,1404,5551,5551,Ziobro Zero o uczciwości i sprawiedliwości to tak samo jak kurwa o wstrzemięźliwości seksualnej.,0.0,False,False,False,True,False,False,False,pol
5723,1447,1053,1053,"RT pies mi wpadł na pełnej kurwie do pokoju boże tak się przestraszyłam\nmyślałam, że już po mnie przyszło fbi",0.0,False,True,False,False,False,False,False,pol
5724,1452,8631,8631,Te dwie kurwy nigdy się nie mylą,1.0,False,False,False,True,False,False,False,pol
5725,1462,3647,3647,"Kurwa marsz, marsz, marsz, kurwa marsz, marsz, marsz, marsz",0.0,False,False,False,True,False,False,False,pol
5726,1543,6687,6687,RT um jesli te plotki na temat finalu the originals to prawda to to bedzie kurwa najgorsze zakonczenie serialu w calym swiecie s…,0.0,False,False,False,True,False,False,False,pol
5727,1545,6683,6683,Koleżanka z która nie gadałam miesiąc chyba wysłała mi 👋 na messengerze i odrazu „o kurwa przepraszam”,0.0,False,False,False,True,False,False,False,pol
